,0,1,2
762,-22.4426,4.552,-4.8886
763,-21.4888,3.5793,-4.443
764,-20.6401,2.6998,-4.0466
765,-19.879,1.8974,-3.6911
766,-19.1913,1.159,-3.3699
767,-18.5658,0.4743,-3.0778
768,-18.0525,-0.1658,-2.8199
769,-18.9174,-0.8302,-2.7779
770,-18.9122,-1.4874,-2.6036
771,-18.907,-2.1472,-2.4325
772,-18.6812,-2.7784,-2.2378
773,-18.6302,-3.4321,-2.0688
774,-18.6249,-4.1004,-1.9071
775,-18.6196,-4.7782,-1.7471
776,-18.8802,-5.5458,-1.6109
777,-32.1936,-10.6757,-2.4741
778,-46.3274,-17.1578,-3.1687
779,-18.6334,-7.6421,-1.1169
780,-19.1409,-8.6335,-0.9849
781,-19.1346,-9.439,-0.8212
782,-19.0684,-10.2404,-0.6541
783,-18.6082,-10.8386,-0.4761
784,-28.6045,-18.0154,-0.4788
785,-27.4988,-20.1091,0.0409
786,-24.5341,-19.2837,0.2684
787,-22.8354,-19.2703,0.4722
788,-21.2716,-19.2579,0.6542
789,-20.137,-19.5509,0.8302
790,-20.2561,-21.0898,1.0567
791,-12.8737,-14.3779,0.8195
792,-11.7595,-14.0975,0.8912
793,-10.022,-12.9093,0.8888
794,-10.0809,-13.9722,1.0332
795,-10.0384,-14.9985,1.1784
796,-10.0391,-16.2071,1.3411
797,-10.0286,-17.5442,1.518
798,-10.0166,-19.0561,1.7139
799,-13.8284,-28.7326,2.6726
800,-7.0429,-16.0668,1.5389
801,-10.3124,-25.9964,2.5542
802,-9.4552,-26.5498,2.6669
803,-8.0273,-25.3587,2.5965
804,-6.9043,-24.8525,2.5868
805,-5.8568,-24.4236,2.5778
806,-5.3243,-26.3055,2.809
807,-4.3127,-26.0559,2.809
808,-3.3371,-25.8604,2.809
809,-2.3887,-25.7158,2.809
810,-1.4594,-25.6194,2.809
811,-0.5416,-25.5695,2.809
812,0.3722,-25.5653,2.809
813,1.2887,-25.6067,2.809
814,2.2154,-25.6944,2.809
815,3.1597,-25.83,2.809
816,4.1295,-26.0157,2.809
817,5.1338,-26.2551,2.809
818,6.1822,-26.5524,2.809
819,7.286,-26.9136,2.809
820,8.4585,-27.3463,2.809
821,9.4891,-27.2106,2.7436
822,10.4837,-26.9439,2.6588
823,11.909,-27.6607,2.6626
824,13.49,-28.5066,2.6669
825,11.0849,-21.4282,1.9401
826,10.7049,-19.0152,1.6578
827,13.8706,-22.7231,1.8968
828,13.7717,-20.8698,1.6565
829,14.1023,-19.8167,1.4831
830,14.1138,-18.4263,1.2868
831,13.9458,-16.9408,1.0894
832,14.0098,-15.8524,0.9225
833,14.1429,-14.9172,0.7672
834,19.9696,-19.6409,0.863
835,21.6004,-19.811,0.7055
836,24.3354,-20.8062,0.5479
837,26.1039,-20.791,0.332
838,24.5737,-14.5252,-0.5888
839,24.6276,-13.4299,-0.8053
840,24.1935,-12.1277,-0.9999
841,24.401,-11.1945,-1.2171
842,24.6924,-10.312,-1.4413
843,24.99,-9.4374,-1.6702
844,25.2948,-8.5678,-1.9043
845,25.6078,-7.7001,-2.1447
846,25.9302,-6.8313,-2.3921
847,26.2631,-5.9583,-2.6475
848,29.0485,-5.5437,-3.179
849,37.2198,-4.4685,-4.7271
850,37.2357,-3.1689,-5.0636
851,46.3891,-2.3343,-6.7324
852,43.7702,-0.6834,-6.7606
853,38.4623,0.7348,-6.3075
854,39.3223,2.1204,-6.8326
855,41.1545,3.66,-7.5637
856,23.5185,2.9216,-4.5651
857,23.2183,3.7127,-4.7539
858,23.4382,4.5955,-5.0567
859,23.7436,5.528,-5.3931
860,20.0115,5.4086,-4.7821
861,0.0,-21.161,2.809
862,0.7614,-21.1744,2.809
863,1.5276,-21.2149,2.809
864,2.3034,-21.2829,2.809
865,3.0941,-21.3796,2.809
866,3.905,-21.5061,2.809
867,4.7422,-21.6646,2.809
868,5.6123,-21.8573,2.809
869,6.5227,-22.0873,2.809
870,7.4822,-22.3586,2.809
871,8.5009,-22.6761,2.809
872,9.5092,-22.8492,2.7851
873,10.1874,-22.212,2.6579
874,11.412,-22.7115,2.6612
875,10.1688,-18.5618,2.1236
876,10.4338,-17.538,1.9527
877,13.4784,-20.93,2.2593
878,13.9879,-20.1198,2.0963
879,14.0463,-18.7538,1.8762
880,13.8658,-17.2124,1.6432
881,13.9806,-16.1557,1.4605
882,13.9949,-15.0674,1.2777
883,14.1331,-14.1836,1.1147
884,13.8193,-12.9291,0.927
885,22.3835,-19.5188,1.2496
886,24.0427,-19.5298,1.0829
887,26.1445,-19.7642,0.906
888,29.556,-20.7658,0.7273
889,31.8273,-20.7464,0.4726
890,24.5761,-14.8292,0.1312
891,24.5406,-13.6692,-0.0973
892,24.6212,-12.6161,-0.3224
893,24.55,-11.524,-0.5423
894,24.6047,-10.5265,-0.762
895,24.1717,-9.3659,-0.9613
896,24.3307,-8.4724,-1.1804
897,24.6288,-7.6327,-1.4094
898,24.9342,-6.7925,-1.6439
899,25.2479,-5.9492,-1.8846
900,27.7279,-5.5299,-2.3124
901,28.1763,-4.6131,-2.5979
902,35.7286,-4.5875,-3.6118
903,36.422,-3.4006,-4.0092
904,38.1257,-2.2316,-4.544
905,37.6625,-0.8967,-4.8373
906,36.3774,0.3965,-5.0151
907,36.7598,1.6792,-5.4214
908,41.5043,3.3461,-6.5295
909,41.2183,4.7739,-6.9003
910,21.1855,3.2068,-3.7663
911,23.8272,4.4644,-4.4903
912,23.9149,5.355,-4.7704
913,26.6531,6.96,-5.6206
914,25.794,7.7159,-5.7447
915,24.5677,8.3051,-5.7739
916,23.8827,9.028,-5.9193
917,24.1969,10.1429,-6.3217
918,11.762,8.2633,-4.2135
919,6.97,8.2529,-3.7363
920,6.4459,8.2356,-3.6861
921,5.9684,8.242,-3.6506
922,5.5257,8.2657,-3.6266
923,5.1302,8.3359,-3.6259
924,3.5942,8.4943,-3.5963
925,0.1386,8.3204,-3.4296
926,-8.7526,8.2121,-3.8838
927,-8.8135,7.681,-3.6943
928,-9.6171,7.7814,-3.8126
929,-10.1962,7.6524,-3.827
930,-10.1884,7.0831,-3.6234
931,-10.6861,6.8692,-3.6033
932,-10.0747,5.974,-3.2225
933,-11.3342,6.1813,-3.44
934,-11.4614,5.7277,-3.3014
935,-11.5128,5.2483,-3.1473
936,-11.879,4.9122,-3.0815
937,-11.3061,4.2118,-2.7822
938,-11.0185,3.6659,-2.5708
939,-11.708,3.4413,-2.5884
940,-11.6443,2.9814,-2.4372
941,-20.8092,4.5555,-4.1193
942,-19.9933,3.6477,-3.7384
943,-19.2614,2.8221,-3.3967
944,-18.5999,2.065,-3.088
945,-18.0644,1.3704,-2.8175
946,-18.9301,0.7752,-2.7669
947,-18.9249,0.1171,-2.5846
948,-18.9197,-0.5396,-2.4061
949,-18.9145,-1.1964,-2.2308
950,-18.9093,-1.8552,-2.0582
951,-18.9041,-2.5176,-1.8881
952,-18.6325,-3.1405,-1.6956
953,-18.6273,-3.8059,-1.5312
954,-18.8211,-4.5281,-1.3826
955,-18.8826,-5.2393,-1.2226
956,-32.7673,-10.3236,-1.8364
957,-20.988,-7.419,-0.9933
958,-19.1497,-7.5237,-0.7388
959,-19.1436,-8.2967,-0.5699
960,-19.1373,-9.0933,-0.3994
961,-19.2363,-9.9714,-0.2282
962,-19.2295,-10.8299,-0.0521
963,-31.5287,-19.2278,0.2087
964,-31.5226,-20.7605,0.5094
965,-31.5162,-22.3664,0.818
966,-31.5096,-24.0553,1.1357
967,-18.2095,-14.9354,0.8464
968,-15.8246,-13.9321,0.9072
969,-15.0652,-14.2298,1.0342
970,-13.8201,-14.0021,1.1128
971,-12.8778,-13.998,1.1982
972,-10.3188,-12.0399,1.0971
973,-10.0304,-12.5739,1.2086
974,-10.2717,-13.8521,1.394
975,-9.9219,-14.4186,1.51
976,-10.0426,-15.7608,1.7089
977,-10.0325,-17.0498,1.9058
978,-10.021,-18.5034,2.1242
979,-10.8289,-21.8132,2.5637
980,-9.7455,-21.5225,2.5823
981,-8.7045,-21.2047,2.5907
982,-7.6831,-20.8008,2.582
983,-6.7338,-20.4516,2.574
984,-5.8443,-20.15,2.5666
985,-5.302,-21.0741,2.7119
986,-4.6267,-21.6411,2.809
987,-3.7935,-21.4871,2.809
988,-2.9856,-21.3647,2.809
989,-2.1973,-21.272,2.809
990,-1.4231,-21.2077,2.809
991,-0.6578,-21.171,2.809
992,0.1033,-21.1612,2.809
993,0.8651,-21.1783,2.809
994,1.6323,-21.2225,2.809
995,2.4098,-21.2943,2.809
996,3.2029,-21.3949,2.809
997,4.017,-21.5258,2.809
998,4.8583,-21.6887,2.809
999,5.7333,-21.8862,2.809
1000,6.6499,-22.1217,2.809
1001,7.6168,-22.3989,2.809
1002,8.6445,-22.723,2.809
1003,9.5187,-22.5633,2.7438
1004,10.3473,-22.2755,2.6584
1005,11.5872,-22.7853,2.6617
1006,10.2503,-18.4982,2.109
1007,10.4307,-17.3422,1.9232
1008,13.6902,-21.036,2.2605
1009,14.025,-19.9679,2.0697
1010,14.0271,-18.5422,1.844
1011,13.8848,-17.068,1.6182
1012,14.0293,-16.0562,1.4398
1013,13.9045,-14.8275,1.2454
1014,14.1013,-14.0175,1.0891
1015,14.025,-12.9971,0.9189
1016,22.5844,-19.5059,1.2272
1017,24.2648,-19.5201,1.0582
1018,26.364,-19.7347,0.8771
1019,28.6439,-19.9234,0.6664
1020,32.1539,-20.7437,0.4355
1021,24.5748,-14.6708,0.0999
1022,24.5658,-13.532,-0.1281
1023,24.6201,-12.4696,-0.3526
1024,24.5489,-11.383,-0.572
1025,24.6036,-10.3895,-0.7915
1026,24.1706,-9.2353,-0.9901
1027,24.3708,-8.3583,-1.2112
1028,24.6698,-7.5187,-1.4409
1029,24.9763,-6.6783,-1.6762
1030,25.2912,-5.8342,-1.9178
1031,27.7878,-5.4063,-2.3505
1032,35.8798,-4.4357,-3.6706
1033,36.3468,-3.2213,-4.0456
1034,38.1449,-2.0527,-4.5939
1035,37.565,-0.7173,-4.8725
1036,36.3659,0.5679,-5.0606
1037,38.968,1.9645,-5.7986
1038,41.4655,3.5405,-6.5796
1039,41.6836,5.028,-7.0361
1040,23.7519,3.7107,-4.2565
1041,23.5944,4.5371,-4.4812
1042,23.9269,5.4776,-4.8093
1043,26.2914,6.9999,-5.5859
1044,25.9022,7.8837,-5.8113
1045,23.8029,8.1742,-5.6349
1046,23.8953,9.1646,-5.9651
1047,24.21,10.2862,-6.3704
1048,11.6562,8.2751,-4.2062
1049,6.896,8.2495,-3.7288
1050,6.3794,8.2363,-3.681
1051,5.9072,8.2453,-3.6472
1052,5.4684,8.2709,-3.6244
1053,0.0965,8.4512,-3.4835
1054,-8.8436,8.215,-3.8936
1055,-8.9174,7.6939,-3.7094
1056,-10.655,8.5341,-4.1926
1057,-10.13,7.5247,-3.7742
1058,-11.1058,7.6401,-3.921
1059,-10.7297,6.8231,-3.592
1060,-9.997,5.8621,-3.1749
1061,-11.3787,6.1339,-3.4291
1062,-11.3141,5.5856,-3.2359
1063,-11.6036,5.2219,-3.1496
1064,-12.3031,5.0181,-3.1688
1065,-11.2735,4.1379,-2.7542
1066,-11.7632,3.8511,-2.7247
1067,-11.6993,3.378,-2.5675
1068,-11.6356,2.92,-2.4172
1069,-20.6929,4.4268,-4.065
1070,-19.8893,3.5311,-3.6898
1071,-19.1677,2.7155,-3.353
1072,-18.5149,1.9668,-3.0483
1073,-18.0616,1.2844,-2.7928
1074,-18.9294,0.6857,-2.7419
1075,-18.9242,0.0278,-2.5602
1076,-18.919,-0.6287,-2.3821
1077,-18.9138,-1.2857,-2.2072
1078,-18.9086,-1.9449,-2.035
1079,-18.9034,-2.6079,-1.8651
1080,-18.6318,-3.2304,-1.6732
1081,-18.5728,-3.8856,-1.5046
1082,-18.7359,-4.6007,-1.3541
1083,-18.8819,-5.3346,-1.2002
1084,-25.4187,-8.1397,-1.3945
1085,-20.4234,-7.3275,-0.9424
1086,-19.1489,-7.6274,-0.7159
1087,-19.1428,-8.4034,-0.5468
1088,-19.1364,-9.2035,-0.3762
1089,-19.2354,-10.0861,-0.2045
1090,-19.1376,-10.8972,-0.0278
1091,-31.5279,-19.432,0.2491
1092,-31.5218,-20.9741,0.5508
1093,-31.5154,-22.5906,0.8605
1094,-31.5086,-24.2916,1.1797
1095,-17.2603,-14.2943,0.8273
1096,-15.6561,-13.9163,0.9211
1097,-15.0013,-14.305,1.0535
1098,-13.8061,-14.1219,1.1346
1099,-12.7507,-13.9933,1.2087
1100,-10.273,-12.1032,1.1114
1101,-10.0189,-12.6837,1.2272
1102,-10.242,-13.9514,1.4121
1103,-10.0561,-14.7651,1.554
1104,-10.0413,-15.9273,1.7345
1105,-10.031,-17.2367,1.9341
1106,-10.0193,-18.7154,2.1558
1107,-10.677,-21.7708,2.5663
1108,-9.6042,-21.4867,2.5847
1109,-8.561,-21.1463,2.5895
1110,-7.5502,-20.7504,2.5809
1111,-6.6097,-20.408,2.573
1112,-5.7355,-20.1407,2.5692
1113,-5.2495,-21.3032,2.7449
1114,-4.5119,-21.6182,2.809
1115,-3.6824,-21.4687,2.809
1116,-2.8776,-21.3504,2.809
1117,-2.0915,-21.2617,2.809
1118,-1.3187,-21.2012,2.809
1119,-0.5543,-21.1681,2.809
1120,0.2066,-21.162,2.809
1121,0.9688,-21.1827,2.809
1122,1.7371,-21.2306,2.809
1123,2.5165,-21.3063,2.809
1124,3.3121,-21.4109,2.809
1125,4.1295,-21.5459,2.809
1126,4.9749,-21.7134,2.809
1127,5.8552,-21.9159,2.809
1128,6.778,-22.1567,2.809
1129,7.7525,-22.4401,2.809
1130,8.7893,-22.771,2.809
1131,9.5279,-22.2834,2.7032
1132,10.5091,-22.3403,2.6588
1133,11.0236,-21.4202,2.4945
1134,10.3751,-18.5124,2.1031
1135,10.4631,-17.2078,1.9006
1136,13.7275,-20.8732,2.2327
1137,14.0835,-19.848,2.0465
1138,14.0941,-18.4464,1.8234
1139,13.9503,-16.9821,1.5987
1140,14.0347,-15.9084,1.4149
1141,13.9291,-14.7125,1.2238
1142,13.934,-13.7199,1.0536
1143,14.0971,-12.9399,0.9018
1144,22.8037,-19.5072,1.2053
1145,24.5975,-19.5964,1.0376
1146,26.7601,-19.8343,0.8535
1147,30.1136,-20.7352,0.6604
1148,32.4852,-20.7408,0.3978
1149,24.5736,-14.5134,0.0687
1150,24.5647,-13.3809,-0.1587
1151,24.6189,-12.3238,-0.3828
1152,24.5318,-11.2352,-0.6013
1153,24.6026,-10.2531,-0.8209
1154,24.1696,-9.105,-1.0187
1155,24.411,-8.2442,-1.2421
1156,24.711,-7.4047,-1.4725
1157,25.0185,-6.5639,-1.7086
1158,25.3347,-5.7192,-1.9512
1159,27.8479,-5.2825,-2.3888
1160,42.615,-6.5668,-4.0317
1161,35.9059,-4.2678,-3.7169
1162,36.2719,-3.0429,-4.0819
1163,38.1641,-1.8737,-4.6439
1164,37.4679,-0.5389,-4.9076
1165,36.3543,0.7392,-5.1061
1166,38.8769,2.144,-5.8366
1167,41.4267,3.7347,-6.6297
1168,41.8428,5.2485,-7.1214
1169,23.7637,3.8282,-4.2927
1170,23.3402,4.6034,-4.4675
1171,23.9389,5.6006,-4.8484
1172,26.2574,7.1255,-5.6204
1173,25.3202,7.8393,-5.7226
1174,23.8154,8.3066,-5.6788
1175,23.908,9.3019,-6.0113
1176,24.2231,10.4303,-6.4194
1177,11.6034,8.3239,-4.2178
1178,6.823,8.2463,-3.7214
1179,6.3135,8.237,-3.6759
1180,5.8463,8.2486,-3.6439
1181,5.4126,8.2779,-3.6231
1182,3.8088,8.3493,-3.5495
1183,-8.2796,8.1967,-3.8329
1184,-8.9357,8.2178,-3.9037
1185,-8.8891,7.5927,-3.6696
1186,-10.5783,8.387,-4.1315
1187,-10.0651,7.3997,-3.7226
1188,-11.0856,7.5462,-3.8856
1189,-10.7733,6.7769,-3.5808
1190,-9.9208,5.7524,-3.1283
1191,-11.4234,6.0863,-3.4182
1192,-10.9625,5.346,-3.1132
1193,-11.6953,5.1953,-3.152
1194,-12.4025,4.989,-3.1716
1195,-11.2413,4.0648,-2.7266
1196,-11.7545,3.7859,-2.7029
1197,-11.6906,3.3149,-2.5467
1198,-11.627,2.8589,-2.3973
1199,-20.5784,4.2999,-4.0115
1200,-19.7868,3.416,-3.642
1201,-19.0752,2.6102,-3.3098
1202,-18.431,1.8697,-3.0092
1203,-18.0589,1.1984,-2.7681
1204,-18.9287,0.5962,-2.717
1205,-18.9235,-0.0613,-2.5358
1206,-18.9183,-0.7179,-2.3581
1207,-18.9131,-1.3751,-2.1836
1208,-18.9079,-2.0347,-2.0118
1209,-18.9027,-2.6983,-1.8422
1210,-18.6311,-3.3204,-1.6508
1211,-18.5721,-3.9765,-1.4825
1212,-18.6832,-4.6809,-1.3282
1213,-18.8811,-5.4302,-1.1778
1214,-24.6075,-8.0075,-1.3209
1215,-19.8872,-7.2407,-0.8941
1216,-19.1481,-7.7315,-0.693
1217,-19.1419,-8.5106,-0.5238
1218,-19.1356,-9.3142,-0.3528
1219,-19.2345,-10.2014,-0.1807
1220,-19.0626,-10.9738,-0.0037
1221,-31.5271,-19.6374,0.2897
1222,-31.4394,-21.1341,0.5908
1223,-31.5145,-22.8164,0.9033
1224,-31.5077,-24.5296,1.2238
1225,-17.1813,-14.3669,0.8485
1226,-15.5597,-13.9636,0.9391
1227,-14.4123,-13.8748,1.035
1228,-13.6418,-14.0876,1.1439
1229,-11.0568,-12.2513,1.0677
1230,-10.2128,-12.1495,1.1242
1231,-9.9826,-12.7629,1.243
1232,-10.1556,-13.9736,1.4223
1233,-10.1254,-15.0214,1.5888
1234,-10.04,-16.0963,1.7605
1235,-10.0295,-17.4269,1.9628
1236,-10.0176,-18.9312,2.1879
1237,-10.5266,-21.7293,2.5689
1238,-7.0937,-16.0786,1.9391
1239,-8.4192,-21.0891,2.5882
1240,-7.4187,-20.7009,2.5798
1241,-6.4868,-20.3653,2.5719
1242,-5.6292,-20.1386,2.5727
1243,-5.1961,-21.537,2.7784
1244,-4.3976,-21.596,2.809
1245,-3.5718,-21.4508,2.809
1246,-2.7699,-21.3367,2.809
1247,-1.9859,-21.2518,2.809
1248,-1.2146,-21.1951,2.809
1249,-0.4509,-21.1657,2.809
1250,0.3099,-21.1632,2.809
1251,1.0727,-21.1876,2.809
1252,1.8422,-21.2392,2.809
1253,2.6234,-21.3188,2.809
1254,3.4216,-21.4274,2.809
1255,4.2425,-21.5667,2.809
1256,5.0923,-21.7388,2.809
1257,5.9778,-21.9463,2.809
1258,6.9071,-22.1926,2.809
1259,7.8894,-22.482,2.809
1260,8.9356,-22.8198,2.809
1261,9.5424,-22.0216,2.6649
1262,10.6728,-22.4065,2.6592
1263,11.9448,-22.9374,2.6626
1264,10.4503,-18.4375,2.0871
1265,10.5467,-17.1586,1.8874
1266,13.8709,-20.872,2.2221
1267,14.1428,-19.7302,2.0234
1268,14.1706,-18.3635,1.804
1269,13.9856,-16.8599,1.5758
1270,14.057,-15.7811,1.3917
1271,13.8808,-14.5223,1.1959
1272,13.8534,-13.5112,1.0251
1273,14.1593,-12.8736,0.884
1274,22.9942,-19.4819,1.1815
1275,24.8746,-19.6251,1.014
1276,26.8114,-19.6765,0.8184
1277,30.3353,-20.6772,0.6249
1278,32.8212,-20.738,0.3593
1279,24.5724,-14.3568,0.0375
1280,24.5292,-13.2121,-0.1889
1281,24.6178,-12.1786,-0.4129
1282,24.6095,-11.1311,-0.6329
1283,24.6015,-10.1173,-0.8503
1284,24.1686,-8.9753,-1.0474
1285,24.4513,-8.1302,-1.2731
1286,24.7523,-7.2906,-1.5042
1287,25.0609,-6.4495,-1.7411
1288,25.3783,-5.6041,-1.9847
1289,27.9084,-5.1584,-2.4273
1290,42.5659,-6.3547,-4.0783
1291,36.1854,-4.1287,-3.7899
1292,36.191,-2.8648,-4.1175
1293,38.1832,-1.6946,-4.6941
1294,35.3576,-0.342,-4.6763
1295,36.3426,0.9105,-5.1518
1296,38.7861,2.3229,-5.8746
1297,41.3879,3.9287,-6.6799
1298,23.7755,3.946,-4.3291
1299,23.0908,4.6685,-4.4542
1300,24.0546,5.7489,-4.9089
1301,19.8638,5.4926,-4.2836
1302,-0.0,-5.791,0.9019
1303,0.2096,-5.7936,0.9019
1304,0.4202,-5.8014,0.9019
1305,1.9719,-18.111,2.809
1306,2.6453,-18.1693,2.809
1307,3.333,-18.2455,2.809
1308,4.039,-18.3405,2.809
1309,4.7678,-18.4554,2.809
1310,5.5245,-18.5919,2.809
1311,6.3145,-18.7519,2.809
1312,7.1444,-18.9375,2.809
1313,8.0216,-19.1517,2.809
1314,8.9548,-19.3978,2.809
1315,9.5511,-18.8829,2.6952
1316,10.2168,-18.5243,2.6012
1317,10.457,-17.4566,2.4065
1318,12.7996,-19.7369,2.6649
1319,14.1018,-20.1385,2.6559
1320,13.9716,-18.5171,2.3778
1321,13.878,-17.0976,2.13
1322,13.957,-16.0033,1.9258
1323,13.8974,-14.8426,1.7165
1324,14.021,-13.9546,1.5411
1325,13.8974,-12.8907,1.3491
1326,22.6736,-19.5954,1.9246
1327,24.3412,-19.5886,1.7829
1328,26.21,-19.6213,1.6274
1329,28.2534,-19.6484,1.4508
1330,30.1979,-19.4733,1.2371
1331,24.5747,-14.6604,0.7592
1332,23.6398,-13.009,0.4983
1333,23.9681,-12.1237,0.2754
1334,24.299,-11.2491,0.0507
1335,24.5064,-10.3283,-0.1756
1336,24.5956,-9.3757,-0.4007
1337,24.588,-8.4094,-0.6227
1338,24.5806,-7.4668,-0.8428
1339,24.1485,-6.4317,-1.0434
1340,24.4314,-5.6094,-1.2731
1341,26.6275,-5.1509,-1.6246
1342,27.0467,-4.2671,-1.8917
1343,27.4819,-3.3656,-2.1689
1344,27.9351,-2.443,-2.4575
1345,36.3046,-1.9106,-3.5257
1346,37.0471,-0.6633,-3.9409
1347,36.1842,0.6083,-4.1893
1348,36.3021,1.8733,-4.5503
1349,41.7398,3.6133,-5.6392
1350,23.4973,4.5449,-3.8962
1351,24.1232,5.549,-4.261
1352,26.0175,7.9453,-5.187
1353,25.0732,8.6347,-5.2995
1354,24.4117,9.3848,-5.4643
1355,11.6553,8.2753,-3.8506
1356,8.0236,8.2564,-3.5406
1357,7.5701,8.3864,-3.5531
1358,6.5978,8.4962,-3.5246
1359,3.5892,8.5402,-3.375
1360,0.1377,8.3203,-3.2123
1361,-8.2801,8.4357,-3.6238
1362,-8.9438,8.467,-3.6866
1363,-9.0877,7.4246,-3.3351
1364,-10.1485,7.6941,-3.5192
1365,-12.5288,8.8033,-4.1079
1366,-10.7068,6.96,-3.3208
1367,-11.0298,6.6182,-3.237
1368,-10.226,5.6475,-2.84
1369,-10.0065,5.0683,-2.6296
1370,-11.6527,5.3893,-2.8968
1371,-12.3844,5.2018,-2.9111
1372,-12.1267,4.5952,-2.6935
1373,-12.0549,4.0869,-2.528
1374,-11.5199,3.4578,-2.2783
1375,-11.9142,3.124,-2.2192
1376,-19.2017,4.3208,-3.3631
1377,-18.5169,3.4904,-3.0436
1378,-18.0723,2.7564,-2.7814
1379,-18.9415,2.216,-2.7221
1380,-18.9362,1.5491,-2.533
1381,-18.931,0.8873,-2.3481
1382,-18.9258,0.2289,-2.1668
1383,-18.9206,-0.4279,-1.9887
1384,-18.9154,-1.0848,-1.8133
1385,-18.9102,-1.7434,-1.6402
1386,-18.905,-2.4055,-1.4689
1387,-18.8997,-3.0728,-1.2989
1388,-18.8944,-3.7472,-1.1299
1389,-18.889,-4.4304,-0.9614
1390,-18.8835,-5.1246,-0.793
1391,-18.878,-5.8316,-0.6243
1392,-18.6426,-6.4741,-0.4493
1393,-19.0909,-7.3804,-0.2875
1394,-19.2501,-8.22,-0.1139
1395,-19.2438,-9.0192,0.0645
1396,-19.2373,-9.8451,0.2459
1397,-19.2306,-10.7013,0.4308
1398,-19.0862,-11.5089,0.6154
1399,-21.3524,-13.9128,0.9045
1400,-19.6121,-13.7775,1.0353
1401,-18.477,-13.9697,1.1748
1402,-17.1845,-13.9645,1.2853
1403,-15.817,-13.8019,1.3682
1404,-15.1498,-14.1875,1.4965
1405,-13.8811,-13.9481,1.5508
1406,-12.901,-13.9115,1.6181
1407,-10.3619,-11.9968,1.4509
1408,-10.068,-12.5264,1.5673
1409,-10.3843,-13.9015,1.7919
1410,-9.7915,-14.1277,1.8695
1411,-9.8251,-15.3119,2.0736
1412,-10.0334,-16.935,2.3408
1413,-10.022,-18.3813,2.5872
1414,-9.317,-18.6444,2.6667
1415,-8.3693,-18.3638,2.6642
1416,-7.4853,-18.1186,2.6618
1417,-6.6551,-17.9047,2.6596
1418,-5.8703,-17.7184,2.6575
1419,-5.3569,-18.3563,2.7764
1420,-4.6673,-18.4386,2.809
1421,-3.9418,-18.3264,2.809
1422,-3.2386,-18.234,2.809
1423,-2.5531,-18.1603,2.809
1424,-0.604,-5.8125,0.9019
1425,-0.3915,-5.8001,0.9019
1426,-0.1811,-5.7929,0.9019
1427,0.0284,-5.791,0.9019
1428,0.2381,-5.7943,0.9019
1429,0.449,-5.8029,0.9019
1430,2.0626,-18.1179,2.809
1431,2.7377,-18.1786,2.809
1432,3.4277,-18.2573,2.809
1433,4.1365,-18.3549,2.809
1434,4.8688,-18.4727,2.809
1435,5.6296,-18.6122,2.809
1436,6.4247,-18.7755,2.809
1437,7.2605,-18.9648,2.809
1438,8.1448,-19.1831,2.809
1439,9.0864,-19.434,2.809
1440,9.5668,-18.688,2.6618
1441,10.324,-18.5061,2.5925
1442,10.4539,-17.2614,2.3732
1443,12.9771,-19.8003,2.6653
1444,14.1133,-19.9493,2.6219
1445,14.0211,-18.3978,2.3533
1446,13.9563,-17.0262,2.1117
1447,14.0253,-15.9266,1.9069
1448,13.7976,-14.5952,1.678
1449,13.9196,-13.7218,1.5051
1450,14.0559,-12.9134,1.3407
1451,22.7989,-19.5147,1.8985
1452,24.6305,-19.6291,1.7661
1453,26.6473,-19.7519,1.6151
1454,28.3821,-19.5389,1.4168
1455,30.5755,-19.5123,1.2103
1456,23.4397,-13.8333,0.6925
1457,23.6843,-12.888,0.4681
1458,24.0128,-12.0044,0.245
1459,24.3443,-11.1309,0.02
1460,24.5053,-10.1922,-0.2061
1461,24.5946,-9.243,-0.431
1462,24.587,-8.2801,-0.6527
1463,24.5168,-7.3217,-0.8704
1464,24.1716,-6.3163,-1.0736
1465,24.4728,-5.498,-1.3048
1466,26.6835,-5.0318,-1.6603
1467,27.1048,-4.1458,-1.9287
1468,27.5423,-3.2417,-2.2074
1469,27.9981,-2.3158,-2.4976
1470,36.2047,-1.7345,-3.5613
1471,37.0357,-0.4886,-3.9866
1472,36.9258,0.7949,-4.3228
1473,36.7279,2.0692,-4.6519
1474,43.4554,3.9689,-5.9293
1475,23.2452,4.6109,-3.8881
1476,24.2441,5.6985,-4.3186
1477,25.9835,8.0711,-5.2218
1478,25.0877,8.7745,-5.3443
1479,24.1807,9.4297,-5.4546
1480,11.6031,8.3242,-3.8625
1481,7.9468,8.2594,-3.5359
1482,6.5881,8.5725,-3.5517
1483,3.8345,8.3495,-3.3138
1484,0.0959,8.4536,-3.2637
1485,-8.3673,8.4399,-3.6319
1486,-9.038,8.4714,-3.6956
1487,-10.387,9.0461,-4.0061
1488,-9.1938,7.4359,-3.3481
1489,-10.0883,7.5706,-3.4717
1490,-12.6011,8.762,-4.1005
1491,-10.7505,6.9138,-3.3094
1492,-11.0739,6.5715,-3.2257
1493,-10.1466,5.5395,-2.7969
1494,-9.6391,4.8237,-2.5141
1495,-11.7482,5.3647,-2.8985
1496,-12.4891,5.1752,-2.9133
1497,-12.1169,4.525,-2.6706
1498,-12.0452,4.0194,-2.5061
1499,-11.9746,3.532,-2.3492
